datetime,pontos,valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[datetime.datetime(2023, 2, 17, 8, 52, 47, 738123), -1, 1.193155, 10.909090909085037, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938475500000003, 1.1935745750000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 48, 766360), -1, 1.193175, 11.32075471697797, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938477500000004, 1.1935746750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 49, 787178), -1, 1.19318, 11.428571428564178, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938478000000003, 1.1935747000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 50, 815289), -1, 1.193185, 11.53846153845497, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938478500000003, 1.1935747250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 51, 835650), -1, 1.19318, 11.428571428564178, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938478000000003, 1.1935747000000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 52, 857020), -1, 1.193185, 11.53846153845497, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938478500000003, 1.1935747250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 53, 877257), -1, 1.1933, 14.814814814810754, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938490000000004, 1.1935753000000004, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 54, 895656), -1, 1.19333, 15.999999999995262, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938493000000003, 1.1935754500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 55, 915895), -1, 1.19331, 15.189873417720095, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938491000000004, 1.1935753500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 56, 946992), -1, 1.193325, 15.789473684204374, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938492500000004, 1.1935754250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 57, 964418), -1, 1.193295, 14.634146341458132, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938489500000005, 1.1935752750000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 52, 58, 982372), -1, 1.19329, 14.457831325294759, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938489000000003, 1.1935752500000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 0, 999), -1, 1.19331, 15.189873417720095, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938491000000004, 1.1935753500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 1, 30283), -1, 1.193195, 11.764705882347819, 1.193349794408995, 1.1936930627338618, 1.1931257593684859, 1.1939885263457997, 1.1938479500000003, 1.1935747750000005, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 2, 50709), 0, 1.193185, 11.999999999991118, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938432500000002, 1.1935801750000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 3, 69376), 0, 1.19321, 14.851485148524866, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938435000000003, 1.1935803000000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 4, 89807), 0, 1.19323, 18.095238095233665, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437000000004, 1.1935804000000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 5, 106885), 0, 1.193265, 23.21428571428359, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938440500000003, 1.1935805750000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 6, 136262), 0, 1.19314, 11.009174311921372, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938428000000003, 1.1935799500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 7, 154576), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 8, 185768), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 9, 203648), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 10, 221727), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 11, 245377), 0, 1.19318, 11.881188118802303, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938432000000003, 1.1935801500000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 12, 263347), 0, 1.193185, 11.999999999991118, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938432500000002, 1.1935801750000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 13, 278787), 0, 1.193235, 18.86792452830268, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437500000003, 1.1935804250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 14, 295834), 0, 1.193235, 18.86792452830268, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437500000003, 1.1935804250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 15, 327036), 0, 1.193205, 14.000000000004443, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434500000004, 1.1935802750000009, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 16, 344204), 0, 1.19322, 16.50485436891655, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436000000003, 1.1935803500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 17, 360368), 0, 1.193225, 17.307692307682455, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436500000003, 1.1935803750000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 18, 392290), 0, 1.19322, 16.50485436891655, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436000000003, 1.1935803500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 19, 408982), 0, 1.19324, 19.626168224304884, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938438000000005, 1.1935804500000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 20, 439443), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 21, 458256), 0, 1.193205, 14.000000000004443, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434500000004, 1.1935802750000009, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 22, 489460), 0, 1.193205, 14.000000000004443, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434500000004, 1.1935802750000009, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 23, 517994), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 24, 540585), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 25, 560979), 0, 1.193245, 20.37037037034829, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938438500000004, 1.1935804750000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 26, 579007), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 27, 608942), 0, 1.19319, 12.121212121203966, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433000000004, 1.1935802000000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 28, 626851), 0, 1.193225, 17.307692307682455, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436500000003, 1.1935803750000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 29, 657199), 0, 1.19321, 14.851485148524866, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938435000000003, 1.1935803000000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 30, 673286), 0, 1.193215, 15.68627450978258, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938435500000002, 1.1935803250000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 31, 693708), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 32, 723795), 0, 1.193185, 11.999999999991118, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938432500000002, 1.1935801750000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 33, 753190), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 34, 784393), 0, 1.19322, 16.50485436891655, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436000000003, 1.1935803500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 35, 800965), 0, 1.19322, 16.50485436891655, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436000000003, 1.1935803500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 36, 820315), 0, 1.19319, 12.121212121203966, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433000000004, 1.1935802000000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 37, 838597), 0, 1.19319, 12.121212121203966, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433000000004, 1.1935802000000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 38, 857426), 0, 1.19318, 11.881188118802303, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938432000000003, 1.1935801500000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 39, 878740), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 40, 898035), 0, 1.193235, 18.86792452830268, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437500000003, 1.1935804250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 41, 919034), 0, 1.19324, 19.626168224304884, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938438000000005, 1.1935804500000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 42, 941393), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 43, 964363), 0, 1.193225, 17.307692307682455, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436500000003, 1.1935803750000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 44, 995621), 0, 1.193215, 15.68627450978258, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938435500000002, 1.1935803250000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 46, 22709), 0, 1.193215, 15.68627450978258, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938435500000002, 1.1935803250000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 47, 52853), 0, 1.193225, 17.307692307682455, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436500000003, 1.1935803750000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 48, 72022), 0, 1.19322, 16.50485436891655, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436000000003, 1.1935803500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 49, 93427), 0, 1.19322, 16.50485436891655, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938436000000003, 1.1935803500000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 50, 112411), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 51, 141495), 0, 1.193195, 12.244897959176276, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433500000003, 1.1935802250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 52, 172766), 0, 1.19317, 11.650485436887344, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938431000000003, 1.1935801000000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 53, 204635), 0, 1.19318, 11.881188118802303, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938432000000003, 1.1935801500000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 54, 236942), 0, 1.193175, 11.764705882347819, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938431500000002, 1.1935801250000007, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 55, 268979), 0, 1.1932, 13.131313131311773, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938434000000004, 1.1935802500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 56, 300860), 0, 1.19319, 12.121212121203966, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938433000000004, 1.1935802000000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 57, 329729), 0, 1.19323, 18.095238095233665, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437000000004, 1.1935804000000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 58, 350176), 0, 1.193235, 18.86792452830268, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437500000003, 1.1935804250000006, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 53, 59, 368173), 0, 1.19323, 18.095238095233665, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938437000000004, 1.1935804000000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 54, 0, 392107), 0, 1.193215, 15.68627450978258, 1.1931385865256137, 1.193792842045815, 1.1930238564709161, 1.1940504292433696, 1.1938435500000002, 1.1935803250000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 54, 1, 421403), 0, 1.19323, 12.244897959176276, 1.1930400913745005, 1.193791337196928, 1.1929561160968998, 1.1940748362840523, 1.1938389, 1.193586550000001, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 54, 2, 442480), -1, 1.193145, 8.256880733920656, 1.1930400913745005, 1.193791337196928, 1.1929561160968998, 1.1940748362840523, 1.19383805, 1.1935861250000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 54, 3, 462402), -1, 1.19313, 8.035714285692336, 1.1930400913745005, 1.193791337196928, 1.1929561160968998, 1.1940748362840523, 1.1938379000000001, 1.1935860500000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 54, 4, 495659), -1, 1.19316, 8.490566037712528, 1.1930400913745005, 1.193791337196928, 1.1929561160968998, 1.1940748362840523, 1.1938382, 1.1935862000000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
"[datetime.datetime(2023, 2, 17, 8, 54, 5, 529243), -1, 1.193145, 8.256880733920656, 1.1930400913745005, 1.193791337196928, 1.1929561160968998, 1.1940748362840523, 1.19383805, 1.1935861250000008, '1.244811.2446551.231265', '1.033911.092371.114715', '1.244811.2436151.24306', '1.191505', '1.2027351.202731.20273', '1.1915051.191581.19158']"
